VehicleID,CustomerGrade,AuctionPurchaseDate,AuctionPurchaseAmount,AuctionSaleDate,AuctionSaleAmount,VehicleType,Year,Make,Model,Trim,BodyType,AuctionPurchaseOdometer,AutomaticTransmission,DriveType
30250,A,2012-06-05,8235,2015-07-09,2848.5,SUV,2005,Jeep,Grand Cherokee,Laredo,SUV,89407,1,NA
12299,A,2014-11-12,7700,2015-09-25,5405,Truck,2007,Ford,F-150,XL,Pickup,83490,1,RWD
4656,C,2011-11-09,4775,2015-02-17,1804.61,Car,2006,Kia,Spectra,EX,Sedan,133454,0,NA
13264,B,2014-07-03,8390,2015-10-02,6402,Car,2009,Toyota,Camry,LE,Sedan,103113,1,FWD
22364,B,2012-07-23,7510,2015-11-13,1703,Car,2005,Pontiac,G6,GT,Sedan,68308,1,NA
13816,B,2012-08-15,7335,2015-08-12,1842,SUV,2005,Buick,Rainier,CXL,SUV,98095,1,NA
24424,C,2014-01-09,7825,2015-02-03,3746.56,Car,2008,Volvo,C30,T5 Version 2.0,Hatchback,85093,1,FWD
24415,C,2014-01-08,7540,2015-09-08,5281.95,Car,2011,Ford,Fusion,SE,Sedan,98126,1,FWD
19651,C,2013-10-16,7230,2015-04-21,1780.5,Car,2007,Pontiac,G6,Base,Sedan,98178,1,FWD
15214,B,2014-03-13,9845,2015-05-13,5175,Car,2012,Nissan,Sentra,2,Sedan,53888,1,FWD
16032,C,2013-05-07,6540,2015-03-17,3458,Car,2008,Dodge,Avenger,SE,Sedan,100125,1,NA
10852,A,2013-01-10,10040,2015-11-10,4900,SUV,2005,Honda,Pilot,EX-L,SUV,84838,1,NA
20479,B,2012-05-10,8010,2015-09-17,5142,Truck,2005,Dodge,Ram Pickup 1500,Laramie,Pickup,88141,1,NA
32235,C,2012-09-04,6540,2015-01-22,2078.5,SUV,2005,Chevrolet,Equinox,LS,SUV,98318,1,NA
5050,B,2012-06-13,6560,2015-08-11,1761,Car,2007,Chevrolet,Malibu,LT,Sedan,91210,1,NA
14696,B,2013-08-21,9865,2015-04-28,5131,SUV,2008,Nissan,Xterra,X,SUV,89103,1,4X2
7468,C,2014-05-08,5240,2015-02-05,2520.5,Car,2006,Volkswagen,Jetta,2.5,Sedan,89427,1,FWD
15180,A,2014-02-26,9440,2015-12-15,4040.98,Car,2011,Mitsubishi,Galant,FE,Sedan,61272,1,FWD
4698,B,2011-11-30,8e3,2015-02-09,2763.11,Truck,2002,Dodge,Ram Pickup 1500,SLT,Pickup,124234,1,NA
16289,B,2011-10-12,8775,2015-12-02,1822,Car,2007,Ford,Fusion,I-4 SE,Sedan,84014,1,NA
33382,A,2014-04-10,7140,2015-02-19,4542.1,Van,2008,Dodge,Grand Caravan,SE,Mini-Van,84847,1,FWD
26974,B,2014-04-29,9450,2015-10-27,6117.2,Car,2010,Ford,Fusion,SE,Sedan,82971,1,FWD
33025,C,2013-11-13,6340,2015-12-31,1689.89,Truck,2007,Ford,Ranger,XL,Pickup,70210,1,RWD
16662,B,2012-07-26,8210,2015-01-22,3227.84,Car,2007,Volkswagen,Jetta,2.5,Sedan,108289,1,NA
21366,B,2014-05-14,9365,2015-04-09,9768.09,Truck,2008,Dodge,Dakota,SLT,Pickup,95751,1,4WD
17167,C,2013-03-29,5540,2015-04-23,2248,Car,2007,Dodge,Caliber,Base,Wagon,99727,1,FWD
3852,B,2014-06-09,8940,2015-04-29,6520,Car,2011,Chevrolet,Impala,LS Fleet,Sedan,88522,1,FWD
8769,C,2012-08-31,8050,2015-10-06,1850,Car,2005,Chrysler,Pacifica,Touring,Wagon,99812,1,NA
17644,B,2013-10-09,6340,2015-10-28,4375.5,Car,2010,Mitsubishi,Galant,FE,Sedan,91423,1,FWD
13197,C,2014-04-30,7240,2015-05-29,5219,Van,2008,Dodge,Grand Caravan,SE,Mini-Van,98090,1,FWD
33080,C,2013-12-05,6225,2015-06-23,1387,Car,2005,Pontiac,Grand Prix,Base,Sedan,72699,1,FWD
18544,C,2014-12-19,8925,2015-11-18,8659.5,Car,2012,Chevrolet,Cruze,LT,Sedan,77140,1,FWD
11224,A,2013-06-06,9275,2015-06-24,3146,SUV,2008,Saturn,Vue,XE,SUV,76708,1,FWD
9837,A,2014-05-15,7740,2015-05-19,5361.35,SUV,2008,Pontiac,Torrent,Base,SUV,79921,1,FWD
27869,B,2013-05-02,8725,2015-11-12,1932,SUV,2009,Dodge,Journey,SXT,SUV,99893,1,NA
24858,C,2014-04-21,11275,2015-12-29,4513,Car,2011,Toyota,Camry,LE,Sedan,81861,1,FWD
5840,C,2013-01-31,7180,2015-05-12,2853.5,Car,2007,Nissan,Sentra,2.0 S,Sedan,86079,1,NA
2281,A,2013-08-07,10140,2015-02-18,7187.3,SUV,2007,GMC,Acadia,SLE-1,SUV,106475,1,FWD
26704,C,2014-10-23,10309,2015-08-19,9545,Car,2013,Hyundai,Elantra,GLS,Sedan,45559,1,FWD
21952,B,2012-01-03,7205,2015-04-28,2712,Van,2008,Chevrolet,Uplander,LS,Mini-Van,127060,1,NA
6000,A,2013-04-11,6535,2015-02-17,3971,Car,2005,Honda,Civic,LX,Coupe,106505,1,NA
2202,C,2013-07-24,10525,2015-06-09,11082.58,SUV,2010,Dodge,Nitro,SXT,SUV,88358,1,4X4
3858,C,2014-06-10,8050,2015-03-17,7116.58,Car,2008,Scion,tC,Base,Hatchback,85395,1,FWD
13505,A,2011-11-29,8100,2015-12-30,2001,Car,2008,Chevrolet,Impala,LS,Sedan,90152,1,NA
5990,B,2013-04-09,8200,2015-03-03,4194.62,Car,2009,Nissan,cube,1.8 S,Wagon,89987,1,NA
10566,C,2012-08-29,6040,2015-04-09,97.4,Car,2005,Chrysler,PT Cruiser,Limited,Wagon,92336,1,NA
6800,B,2013-11-05,6740,2015-10-06,4114.36,Car,2007,Pontiac,G6,Value Leader,Sedan,83450,1,FWD
9098,A,2013-04-17,10760,2015-09-29,7230,SUV,2010,Dodge,Journey,SE,SUV,87690,1,NA
6411,C,2013-08-13,10420,2015-01-21,1102,Car,2006,Audi,A4,1.8T,Convertible,82904,1,FWD
16884,B,2012-11-07,7740,2015-04-02,3867.71,Car,2005,Toyota,Corolla,LE,Sedan,76809,1,NA
27262,B,2014-10-21,5910,2015-09-22,2962.31,Car,2010,Hyundai,Elantra,GLS,Sedan,86921,1,FWD
983,C,2012-09-26,6210,2015-08-19,2072,Car,2003,Toyota,Camry,LE,Sedan,113649,1,NA
18651,B,2011-09-06,8375,2015-12-23,1609.5,SUV,2004,Nissan,Xterra,SE,SUV,136576,1,NA
31136,C,2013-10-25,10315,2015-02-11,4297.36,Car,2007,Pontiac,G6,GT,Convertible,82192,1,FWD
13195,A,2014-04-29,10760,2015-10-02,7257,Truck,2007,Dodge,Ram Pickup 1500,ST,Pickup,87622,1,RWD
1697,A,2013-03-28,10440,2015-03-18,6793.46,Truck,2006,Dodge,Ram Pickup 1500,SLT,Pickup,92364,1,NA
4903,B,2012-04-12,5910,2015-08-12,2019.5,SUV,2002,Ford,Explorer,XLT,SUV,96175,1,NA
11370,B,2013-08-15,6230,2015-01-08,3368,Car,2007,Ford,Focus,ZX4 S,Sedan,91260,1,FWD
5476,B,2012-11-01,11050,2015-11-25,5758.5,Car,2011,Chevrolet,Impala,LT Fleet,Sedan,37494,1,NA
4676,B,2011-11-17,5295,2015-05-06,1360,Car,2004,Chrysler,PT Cruiser,Base,Wagon,95869,1,NA
7826,C,2014-07-29,8925,2015-11-24,5498.4,Car,2011,Toyota,Corolla,LE,Sedan,95895,1,FWD
8005,C,2014-10-01,9600,2015-11-10,8307,SUV,2007,Ford,Edge,SEL,SUV,97921,1,FWD
4647,B,2011-11-03,7175,2015-01-13,1026.63,SUV,2005,Chevrolet,TrailBlazer,LS,SUV,164775,1,NA
34707,C,2014-05-07,10550,2015-04-02,5989.1,SUV,2005,Ford,Expedition,King Ranch,SUV,97856,1,RWD
11563,C,2013-11-05,6750,2015-04-30,3353.99,SUV,2007,Jeep,Liberty,Sport,SUV,80994,1,RWD
17924,B,2014-02-05,9940,2015-07-29,6779.36,Car,2011,Subaru,Legacy,2.5i,Sedan,87895,1,AWD
24093,A,2013-10-23,11350,2015-06-17,8689,Car,2012,Mazda,Mazda6,i Sport,Sedan,43337,1,FWD
3507,B,2014-03-27,6040,2015-07-31,1162,Car,2006,Volkswagen,Passat,Value Edition,Sedan,89128,1,FWD
4204,C,2014-10-24,9345,2015-12-30,7489.11,Car,2012,Nissan,Altima,2.5 S,Sedan,66119,1,FWD
1784,B,2013-04-18,8140,2015-11-04,3626.04,Car,2009,Ford,Focus,SE,Sedan,70712,1,NA
32851,B,2013-08-30,8040,2015-06-02,2509.07,SUV,2008,Chevrolet,TrailBlazer,LT1,SUV,101210,1,4X2
23816,C,2013-08-26,6240,2015-11-03,424,SUV,2005,Ford,Escape,XLS,SUV,87957,1,FWD
3354,C,2014-02-27,5840,2015-03-11,3308,Car,2006,Volkswagen,Jetta,2.5,Sedan,101859,1,FWD
17413,B,2013-07-30,9840,2015-10-27,4924,SUV,2005,Toyota,Highlander,Limited,SUV,94598,1,FWD
16315,B,2011-11-02,5975,2015-11-11,212,Car,2005,Chrysler,PT Cruiser,Touring,Wagon,72255,1,NA
13263,C,2014-07-01,5440,2015-07-03,2164.64,SUV,2005,Ford,Explorer,XLT,SUV,108126,1,RWD
35031,B,2015-01-12,7025,2015-12-10,3229,Car,2010,Kia,Forte,EX,Sedan,74375,1,FWD
6233,B,2013-06-18,6040,2015-07-28,786.55,SUV,2004,Jeep,Liberty,Sport,SUV,99850,1,4WD
28750,C,2012-09-18,6480,2015-05-28,666,Car,2006,Chevrolet,HHR,LS,Wagon,81571,1,NA
2420,C,2013-09-03,7640,2015-01-06,4188.08,SUV,2006,Hyundai,Tucson,Limited,SUV,83768,1,4WD
14153,B,2013-01-09,8940,2015-04-15,4731.23,Car,2010,Ford,Fusion,SE,Sedan,86976,0,NA
4989,C,2012-05-16,7330,2015-06-23,2507,Car,2008,Kia,Spectra,LX,Sedan,106954,1,NA
6832,B,2013-11-08,5950,2015-03-31,4045,Car,2009,Ford,Focus,S,Sedan,101766,1,FWD
29732,C,2014-05-08,9e3,2015-12-17,4173.5,SUV,2008,Chevrolet,TrailBlazer,LS Fleet2,SUV,84771,1,4X4
25440,B,2014-08-07,7130,2015-03-24,4193.22,Car,2009,Nissan,Sentra,2.0 S,Sedan,102169,1,FWD
9443,B,2013-10-15,10675,2015-01-23,2550,Car,2007,Audi,A4,2.0T,Sedan,69513,1,FWD
17491,C,2013-08-21,9840,2015-03-19,6115.5,SUV,2006,Nissan,Murano,SL,SUV,84195,1,FWD
2937,C,2013-12-06,8740,2015-04-28,7710.44,Car,2010,Ford,Focus,SE,Sedan,53408,1,FWD
12504,C,2012-01-10,6355,2015-03-16,2653,Car,2006,Chevrolet,Impala,LT,Sedan,99404,1,NA
34245,B,2013-09-24,10160,2015-02-19,5554.05,Car,2009,Nissan,Altima,2.5 S,Sedan,80647,1,FWD
22072,C,2012-04-02,7210,2015-10-28,1172,Car,2008,Chrysler,Sebring,LX,Sedan,106946,1,NA
23481,B,2013-05-16,5745,2015-09-08,1638.07,Car,2004,Saturn,Ion,2,Sedan,100199,1,FWD
11040,B,2013-03-27,7640,2015-12-09,4495,Car,2009,Chevrolet,HHR,LT,Wagon,88367,1,NA
14333,B,2013-03-18,9240,2015-01-28,5378.2,SUV,2004,Chevrolet,Tahoe,Base,SUV,954642,1,NA
35189,B,2014-01-09,8840,2015-05-12,6771.02,Car,2010,Mazda,Mazda3,i Touring,Sedan,76654,1,FWD
30207,B,2012-04-24,8890,2015-12-17,85,Car,2007,Saturn,Aura,XE,Sedan,89983,1,NA
33685,B,2014-08-12,7070,2015-07-21,5152.14,Car,2010,Ford,Fusion,SE,Sedan,98600,1,FWD
28694,C,2012-08-14,5240,2015-05-12,1110.67,Car,2007,Chevrolet,Malibu,LS Fleet,Sedan,113725,1,NA
27630,C,2014-07-31,7690,2015-05-13,4404.7,SUV,2004,Nissan,Murano,SE,SUV,86420,1,FWD
9462,C,2013-10-29,6595,2015-12-01,1404.5,Car,2009,Chevrolet,Impala,LT,Sedan,100785,1,FWD
26920,B,2014-03-27,9340,2015-07-28,5260,Truck,2007,Dodge,Ram Pickup 1500,ST,Pickup,80325,1,4X2
34837,B,2014-07-30,9250,2015-01-29,6711.1,Car,2009,Chevrolet,Malibu,LTZ,Sedan,85876,1,FWD
10370,B,2012-04-20,6775,2015-02-05,413.5,SUV,2005,Hyundai,Santa Fe,GLS,SUV,96223,1,NA
14105,A,2012-12-11,6500,2015-12-02,3123.41,Van,2007,Chevrolet,Uplander,LS,Mini-Van,78908,1,NA
28683,B,2012-08-07,6675,2015-01-22,2418.61,SUV,2004,Ford,Expedition,XLT,SUV,119922,1,NA
2725,C,2013-11-01,8640,2015-04-08,5869.5,Car,2007,Honda,Accord,Special Edition V-6,Sedan,98862,1,FWD
12844,B,2013-04-17,9225,2015-08-04,5517.53,SUV,2006,Ford,Expedition,Eddie Bauer,SUV,104362,1,NA
15630,C,2014-09-10,6040,2015-11-11,3862,SUV,2006,Chevrolet,TrailBlazer,LT,SUV,97874,1,RWD
5535,A,2012-11-13,6355,2015-08-11,3623.74,Car,2007,Chevrolet,HHR,LS,Wagon,77305,1,NA
20559,B,2012-07-19,7410,2015-05-06,1546.55,Car,2008,Dodge,Caliber,SE,Wagon,97792,1,NA
34258,C,2013-10-01,8725,2015-06-25,7487.1,Car,2007,Ford,Mustang,V6 Deluxe,Coupe,92867,1,RWD
34940,B,2014-10-22,7050,2015-11-12,3189.73,Car,2006,Buick,LaCrosse,CX,Sedan,61077,1,FWD
6231,B,2013-06-18,8305,2015-08-04,4202.5,Truck,2007,Ford,F-150,STX,Pickup,72876,1,RWD
19142,C,2012-12-12,9240,2015-11-05,2816.96,Car,2010,Ford,Fusion,SE,Sedan,82546,0,NA
13569,B,2012-01-10,6485,2015-10-07,1293.5,SUV,2003,Chevrolet,TrailBlazer,LT,SUV,114256,1,NA
23873,B,2013-09-05,6510,2015-09-15,1082,Car,2009,Pontiac,G5,Base,Coupe,76543,1,FWD
9508,B,2013-11-21,6840,2015-05-19,663,Car,2006,Chevrolet,Monte Carlo,LT,Coupe,66260,1,FWD
16567,B,2012-05-23,6610,2015-05-07,2276.36,Car,2007,Chrysler,PT Cruiser,Base,Wagon,86664,1,NA
6066,C,2013-05-02,6165,2015-01-13,2083,Car,2007,Saturn,Ion,3,Coupe,96934,1,NA
13034,C,2013-09-19,11375,2015-07-03,5802,SUV,2006,Lincoln,Navigator,Luxury,SUV,91642,1,RWD
25608,B,2014-09-30,6540,2015-04-28,7140.76,Car,2011,Kia,Forte,EX,Sedan,87852,1,FWD
17162,A,2013-03-28,6040,2015-01-15,4603,Car,2009,Hyundai,Elantra,SE,Sedan,79977,1,NA
2253,B,2013-08-01,7040,2015-10-14,2627,Car,2010,Kia,Rio5,SX,Wagon,94227,1,FWD
27693,B,2014-12-04,8300,2015-12-23,5836.25,Car,2009,Toyota,Camry,Base,Sedan,86408,1,FWD
14766,C,2013-09-18,9040,2015-05-28,5690,Car,2009,Toyota,Camry,LE,Sedan,88720,1,FWD
34627,C,2014-03-17,10975,2015-03-10,5580.63,SUV,2011,Dodge,Journey,Mainstreet,SUV,81782,1,FWD
9985,C,2014-08-21,5440,2015-07-28,4635,SUV,2006,Kia,Sorento,EX,SUV,86871,1,RWD
29926,B,2014-09-18,8370,2015-04-23,6281,Car,2012,Ford,Fusion,SE,Sedan,91631,1,FWD
2903,C,2013-12-04,7355,2015-05-19,4056.5,Car,2008,Chevrolet,Impala,LT,Sedan,98803,1,FWD
31285,C,2014-01-08,10060,2015-04-23,8181.1,Car,2007,Lincoln,MKZ,Base,Sedan,69500,1,AWD
16655,D,2012-07-25,8110,2015-04-01,2081.25,Car,2006,Volkswagen,Passat,2.0T,Sedan,109216,1,NA
3851,B,2014-06-06,9180,2015-06-24,1990,SUV,2008,Ford,Explorer,XLT,SUV,109853,1,4X4
11762,B,2014-02-06,11280,2015-10-21,4822.5,Truck,2007,Dodge,Ram Pickup 1500,SLT,Pickup,102717,1,RWD
29551,B,2014-02-12,9140,2015-03-05,2873,Car,2008,Honda,Civic,EX,Sedan,94704,1,FWD
9770,B,2014-04-18,4040,2015-05-26,2555,Car,2006,Saturn,Ion,2,Sedan,100083,1,FWD
20715,B,2012-12-18,7740,2015-02-16,3968,Car,2008,Chrysler,PT Cruiser,Base,Convertible,42875,1,NA
29525,C,2014-01-28,8895,2015-09-24,2250.5,SUV,2006,Cadillac,SRX,Base,SUV,76764,1,RWD
2511,B,2013-09-19,9225,2015-05-13,3037,Car,2009,Pontiac,G6,Base,Sedan,78920,1,FWD
24797,C,2014-04-07,8240,2015-03-24,3794.73,Car,2008,Dodge,Caliber,SXT,Wagon,80203,1,FWD
24656,A,2014-03-06,11190,2015-08-18,7166,Car,2011,Toyota,Camry,Base,Sedan,69345,1,FWD
16370,C,2011-12-07,7275,2015-09-29,2218,Car,2006,Ford,Five Hundred,SEL,Sedan,116120,1,NA
15415,A,2014-05-22,7640,2015-01-28,3084.5,Car,2009,Chevrolet,Cobalt,LS,Sedan,46716,1,FWD
19834,B,2014-02-04,10690,2015-11-17,4871,Car,2011,Honda,Civic,LX,Sedan,81830,1,FWD
32756,C,2013-07-11,4060,2015-05-05,929.24,Car,2005,Ford,Freestyle,SEL,Wagon,90776,1,FWD
8131,C,2014-11-18,8100,2015-11-17,3797.58,Car,2012,Chrysler,200,Touring,Sedan,81944,1,FWD
7825,B,2014-07-25,9515,2015-05-12,8231.8,Truck,2005,Dodge,Ram Pickup 1500,SLT,Pickup,96073,1,RWD
14824,C,2013-10-02,9665,2015-05-06,4289.77,Car,2005,Chrysler,300,Limited,Sedan,98733,1,RWD
11765,B,2014-02-07,10380,2015-10-28,4777,Car,2012,Ford,Fusion,SE,Sedan,97492,1,FWD
30505,A,2012-10-15,6425,2015-02-19,2192.13,Car,2006,Pontiac,G6,Base,Sedan,99384,1,NA
6251,B,2013-06-25,10500,2015-05-12,6756.9,Car,2008,Dodge,Charger,Base,Sedan,90778,1,RWD
17400,C,2013-07-18,8830,2015-05-20,2897.5,Car,2009,Chevrolet,Impala,LS,Sedan,70615,1,FWD
15156,B,2014-02-18,8440,2015-04-29,1020,Car,2008,Chevrolet,Impala,LT,Sedan,81062,1,FWD
19902,C,2014-03-25,8740,2015-10-22,1776.5,Car,2004,Audi,A6,2.7T S-Line quattro,Sedan,78915,1,AWD
23142,B,2013-02-12,8860,2015-04-14,3890.58,Car,2009,Saturn,Aura,XR,Sedan,97965,1,NA
34511,C,2014-02-03,10425,2015-08-26,3148,Car,2012,Ford,Fusion,SE,Sedan,80978,1,FWD
8188,C,2014-12-19,7065,2015-08-27,1844,Car,2008,Hyundai,Sonata,Limited V6,Sedan,98756,1,FWD
8493,C,2012-01-11,6895,2015-11-25,207,SUV,2004,Ford,Explorer,XLS,SUV,66956,1,NA
28100,A,2014-03-13,6760,2015-07-02,4486.3,Van,2007,Chevrolet,Uplander,LT,Mini-Van,702161,1,FWD
29328,C,2013-09-24,10450,2015-10-22,3106,Car,2010,Ford,Taurus,SEL,Sedan,95999,1,FWD
4003,B,2014-07-15,12095,2015-12-16,7262.66,Truck,2009,GMC,Sierra 1500,Work Truck,Pickup,93193,1,4X2
33968,C,2015-04-03,7475,2015-12-01,5794.79,Car,2010,Ford,Fusion,SE,Sedan,95563,1,FWD
5195,B,2012-08-08,8640,2015-09-15,2453.27,Car,2006,Chevrolet,Impala,SS,Sedan,100290,1,NA
5065,C,2012-06-15,8125,2015-01-13,3458,SUV,2008,Ford,Escape,XLS,SUV,101643,1,NA
32622,B,2013-05-08,7850,2015-12-15,3985.24,Car,2008,Dodge,Avenger,SE,Sedan,60402,1,NA
17877,B,2014-01-17,9545,2015-03-12,7018.12,Car,2012,Dodge,Avenger,SE,Sedan,56778,1,FWD
5460,B,2012-10-30,8800,2015-01-13,3698,Car,2011,Hyundai,Accent,GLS,Sedan,38883,1,NA
12280,B,2014-10-30,8250,2015-10-14,5108.5,SUV,2008,Jeep,Grand Cherokee,Laredo,SUV,100059,1,4X2
23262,B,2013-03-25,9140,2015-04-14,4810,Car,2009,Hyundai,Sonata,GLS,Sedan,83804,1,NA
10991,A,2013-03-11,7120,2015-10-13,3345.5,Car,2006,Toyota,Corolla,CE,Sedan,102214,1,NA
12394,B,2015-04-23,6e3,2015-12-11,4349.4,Car,2010,Ford,Focus,SE,Sedan,91626,1,FWD
5212,C,2012-08-14,5890,2015-07-07,2352.5,Car,2006,Pontiac,Grand Prix,Base,Sedan,128411,1,NA
23226,C,2013-03-07,6340,2015-02-17,2242,Car,2007,Pontiac,G5,Base,Coupe,98383,0,NA
6524,B,2013-09-05,12e3,2015-10-06,4687,Truck,2009,Chevrolet,Silverado 1500,Work Truck,Pickup,102411,1,4X2
33640,B,2014-07-17,9640,2015-08-25,4865,Car,2006,Chrysler,300,Touring,Sedan,91571,1,RWD
31647,C,2014-06-17,7820,2015-02-05,1064.1,Car,2008,Mitsubishi,Galant,ES,Sedan,67532,1,FWD
33262,B,2014-02-20,10040,2015-10-27,4297,Car,2009,Chevrolet,Malibu,LT1,Sedan,91534,1,FWD
25507,A,2014-08-27,10835,2015-10-07,8262,SUV,2011,Dodge,Journey,Mainstreet,SUV,70136,1,FWD
13053,B,2013-10-09,10850,2015-10-14,4119.68,Car,2012,Dodge,Avenger,SE,Sedan,35336,1,FWD
27526,A,2014-05-21,6325,2015-09-16,4112.38,Car,2007,Ford,Focus,ZX4 SE,Sedan,85815,1,FWD
393,C,2012-01-26,6875,2015-07-22,1808,Car,2004,Ford,Mustang,Base,Coupe,87164,1,NA
33138,B,2014-01-08,6220,2015-11-24,4263.49,SUV,2008,Saturn,Vue,XE,SUV,86160,1,FWD
35020,B,2015-01-06,7700,2015-08-26,6697,Car,2010,Ford,Fusion,SE,Sedan,86075,1,FWD
12595,B,2012-06-13,8010,2015-02-16,2833,Car,2008,Chevrolet,Impala,LS,Sedan,129578,1,NA
26346,A,2013-02-06,6140,2015-02-10,3078,Car,2006,Chrysler,PT Cruiser,Base,Wagon,75496,1,NA
27940,B,2013-09-05,10025,2015-09-10,2673.16,SUV,2009,Dodge,Journey,SE,SUV,104624,1,FWD
24872,C,2014-04-24,9840,2015-10-27,5846.3,Car,2010,Volkswagen,Jetta,SEL,Sedan,77667,1,FWD
16766,C,2012-09-19,6140,2015-10-23,2302,Car,2003,Toyota,Camry,LE,Sedan,98123,1,FWD
17429,B,2013-08-01,8030,2015-03-05,4933.25,Car,2006,Lincoln,Town Car,Signature,Sedan,93505,1,RWD
10854,A,2013-01-11,7485,2015-02-12,3128,Car,2008,Mazda,Mazda6,i Sport Value Edition,Sedan,86074,1,NA
24487,C,2014-01-28,11175,2015-09-09,6282.34,Car,2012,Nissan,Altima,2.5 S,Sedan,62519,1,FWD
28988,C,2013-02-19,8940,2015-12-23,199.5,Car,2010,Chevrolet,Impala,LT,Sedan,82414,1,NA
15316,B,2014-04-22,9535,2015-02-18,7240.49,Car,2010,Pontiac,G6,Base,Sedan,76340,1,FWD
18134,B,2014-04-25,7060,2015-09-30,3129.71,Car,2008,Mazda,Mazda3,i Sport,Sedan,91910,1,FWD
23357,C,2013-04-18,6545,2015-09-08,742.5,Car,2004,Chevrolet,Malibu,LS,Sedan,93112,1,NA
5044,A,2012-06-08,5260,2015-11-17,1493,Van,2003,Dodge,Caravan,SE,Mini-Van,97127,1,NA
12135,C,2014-07-14,4575,2015-09-09,2596,Car,2006,Chevrolet,Cobalt,LS,Sedan,87396,1,FWD
14294,B,2013-03-07,7310,2015-08-05,2117,Car,2007,Dodge,Caliber,SXT,Wagon,98940,1,FWD
3005,D,2013-12-16,11500,2015-08-12,8327,Car,2012,Volkswagen,Passat,S,Sedan,42439,1,FWD
32848,B,2013-08-29,7440,2015-03-31,2140,Car,2006,Pontiac,Grand Prix,Base,Sedan,69014,1,FWD
29530,D,2014-01-29,8870,2015-01-15,6424.2,Car,2011,Ford,Fusion,SE,Sedan,95928,1,FWD
30975,C,2013-08-22,9300,2015-08-12,6477,Car,2010,Chevrolet,Malibu,LS Fleet,Sedan,66315,1,FWD
32956,C,2013-10-17,9040,2015-08-18,5077,Truck,2006,Dodge,Ram Pickup 1500,SLT,Pickup,108938,1,RWD
2552,B,2013-09-25,8365,2015-09-30,3894,Car,2011,Chevrolet,Impala,LT Fleet,Sedan,80917,1,FWD
13340,A,2014-12-05,7490,2015-07-03,5621.99,Car,2005,Toyota,Camry,LE,Sedan,62483,1,FWD
18942,C,2012-07-31,8310,2015-02-26,2304.5,Car,2008,Ford,Fusion,V6 SEL,Sedan,91114,1,NA
3700,C,2014-05-06,9240,2015-12-23,3327,Van,2008,Dodge,Grand Caravan,SXT,Mini-Van,89999,1,FWD
28232,A,2014-08-14,5940,2015-01-22,5571.8,Car,2011,Ford,Focus,S,Sedan,98579,1,FWD
26046,A,2011-06-15,5675,2015-10-28,1152,Car,2006,Dodge,Stratus,SXT,Sedan,108022,1,NA
1837,A,2013-04-26,10190,2015-05-26,7830,Truck,2007,Chevrolet,Silverado 1500,Work Truck,Pickup,72366,1,NA
16979,B,2013-01-09,7240,2015-07-30,3965.06,Car,2007,Chrysler,Sebring,Base,Sedan,64686,1,NA
32413,B,2012-12-27,7340,2015-12-22,2082,Car,2009,Pontiac,Vibe,2.4L,Wagon,68521,1,NA
1463,A,2013-01-24,6735,2015-01-14,4232.75,Car,2010,Hyundai,Accent,GLS,Sedan,73418,1,NA
10352,B,2012-04-11,4910,2015-06-10,1108.5,Car,2002,Mercury,Sable,GS,Sedan,85762,1,NA
17634,C,2013-10-07,5400,2015-04-30,3303.7,Van,2006,Kia,Sedona,LX,Mini-Van,103387,1,FWD
21468,C,2014-07-16,5440,2015-08-13,775.51,Car,2011,Kia,Rio,LX,Sedan,82325,1,FWD
9304,D,2013-08-09,11275,2015-08-25,6500,SUV,2007,Ford,Expedition EL,XLT,SUV,94080,1,4X2
14896,C,2013-10-30,7140,2015-09-30,2957,SUV,2006,Chevrolet,TrailBlazer EXT,LS,SUV,94081,1,4WD
12905,B,2013-05-23,6140,2015-08-14,2027,SUV,2004,Ford,Explorer,XLT,SUV,94277,1,RWD
33180,C,2014-01-22,8330,2015-08-18,3127.88,Car,2008,Volkswagen,Eos,Turbo,Convertible,94495,1,FWD
4356,B,2015-01-14,9145,2015-10-30,7349,Car,2012,Chrysler,200,LX,Sedan,53565,1,FWD
2466,B,2013-09-12,6940,2015-10-14,2451,Car,2011,Chevrolet,Aveo,LT,Sedan,79952,1,FWD
33944,B,2015-02-18,7900,2015-12-22,4180.62,SUV,2010,Jeep,Compass,Sport,SUV,72223,1,4X2
15576,B,2014-08-06,9665,2015-12-09,4279.5,Car,2011,Nissan,Altima,2.5 S,Sedan,89995,1,FWD
13033,B,2013-09-19,5640,2015-03-09,2373,Car,2004,Chevrolet,Monte Carlo,SS,Coupe,95923,1,FWD
5993,B,2013-04-10,8260,2015-02-03,2458.05,Car,2009,Chevrolet,Impala,LS,Sedan,81554,1,FWD
1908,C,2013-05-15,6200,2015-10-08,957,SUV,2006,Pontiac,Torrent,Base,SUV,93466,1,FWD
23153,C,2013-02-13,8480,2015-09-09,2804.39,Car,2009,Mitsubishi,Galant,ES,Sedan,89291,1,NA
20348,A,2011-10-18,11100,2015-11-12,2952,Car,2010,Volkswagen,Jetta,S PZEV,Sedan,44102,1,NA
34740,C,2014-05-22,8340,2015-04-16,3723.1,Car,2011,Ford,Fusion,SE,Sedan,97229,1,FWD
21249,B,2014-02-13,10040,2015-08-27,6138,Car,2007,Mercedes-Benz,C-Class,C 230 Sport,Sedan,77402,1,RWD
